Order_ID,Order_Date,Delivery_Date,Product_ID,Category,Supplier,Price,Quantity,Region,City,Marketing_Channel,Return_Status,Return_Date,Return_Reason
ORD100699,2024-08-17,2024-08-24,P1172,Beauty,Supplier C,979.26,4,South,Chennai,Organic,No,,
ORD100700,2024-01-20,2024-01-26,P1140,Sports,Supplier C,1150.13,1,West,Delhi,Social Media,Yes,2024-01-29,No Longer Needed
ORD100701,2024-02-10,2024-02-18,P1125,Electronics,Supplier B,1389.26,1,West,Chennai,Ads,No,,
ORD100702,2024-05-27,2024-05-30,P1057,Home,Supplier B,662.88,2,West,Hyderabad,Email,No,,
ORD100703,2024-04-17,2024-04-20,P1147,Electronics,Supplier A,1353.05,3,North,Kolkata,Ads,No,,
ORD100704,2024-03-24,2024-03-31,P1199,Fashion,Supplier A,1318.06,4,North,Chennai,Email,No,,
ORD100705,2024-11-17,2024-11-22,P1060,Electronics,Supplier A,482.62,2,West,Chennai,Social Media,No,,
ORD100706,2024-11-04,2024-11-12,P1126,Home,Supplier A,1304.66,1,East,Kolkata,Social Media,Yes,2024-11-26,Late Delivery
ORD100707,2024-10-16,2024-10-23,P1104,Beauty,Supplier C,569.75,4,South,Mumbai,Email,No,,
ORD100708,2024-11-18,2024-11-20,P1166,Electronics,Supplier C,452.34,1,East,Bangalore,Email,No,,
ORD100709,2024-05-13,2024-05-19,P1000,Electronics,Supplier A,977.12,3,North,Hyderabad,Ads,No,,
ORD100710,2024-07-25,2024-08-03,P1130,Electronics,Supplier D,499.29,2,South,Hyderabad,Social Media,No,,
ORD100711,2024-10-09,2024-10-11,P1091,Electronics,Supplier A,949.01,3,West,Delhi,Ads,Yes,2024-10-17,Size Issue
ORD100712,2024-09-22,2024-09-25,P1189,Home,Supplier D,918.65,2,East,Bangalore,Email,No,,
ORD100713,2024-03-13,2024-03-19,P1190,Sports,Supplier B,849.52,1,East,Delhi,Organic,No,,
ORD100714,2024-12-17,2024-12-24,P1112,Sports,Supplier C,576.83,3,West,Hyderabad,Organic,Yes,2024-12-27,Damaged
ORD100715,2024-02-17,2024-02-19,P1152,Electronics,Supplier C,827.26,3,East,Bangalore,Organic,No,,
ORD100716,2024-11-21,2024-11-25,P1055,Home,Supplier D,898.76,1,North,Chennai,Email,No,,
ORD100717,2024-08-20,2024-08-29,P1160,Home,Supplier A,823.07,3,West,Mumbai,Ads,No,,
ORD100718,2024-04-09,2024-04-14,P1165,Electronics,Supplier C,672.18,4,East,Chennai,Social Media,No,,
ORD100719,2024-02-28,2024-03-07,P1116,Fashion,Supplier D,31.85,2,West,Mumbai,Email,No,,
ORD100720,2024-09-14,2024-09-22,P1133,Electronics,Supplier B,884.72,2,South,Kolkata,Organic,No,,
ORD100721,2024-03-05,2024-03-10,P1057,Fashion,Supplier B,260.98,2,West,Delhi,Ads,No,,
ORD100722,2024-03-23,2024-03-27,P1043,Electronics,Supplier C,967.44,4,East,Delhi,Social Media,No,,
ORD100723,2024-06-02,2024-06-05,P1172,Fashion,Supplier A,1141.42,2,North,Kolkata,Social Media,No,,
ORD100724,2024-09-22,2024-09-28,P1159,Fashion,Supplier D,755.66,1,West,Bangalore,Email,No,,
ORD100725,2024-11-04,2024-11-09,P1172,Electronics,Supplier C,818.12,3,West,Kolkata,Email,No,,
ORD100726,2024-03-19,2024-03-23,P1060,Fashion,Supplier B,1427.7,4,East,Hyderabad,Social Media,No,,
ORD100727,2024-11-10,2024-11-17,P1046,Beauty,Supplier A,1272.28,2,North,Kolkata,Social Media,No,,
ORD100728,2024-05-29,2024-06-07,P1148,Sports,Supplier D,1372.21,1,North,Mumbai,Organic,No,,
ORD100729,2024-02-17,2024-02-25,P1079,Home,Supplier C,1222.51,3,South,Hyderabad,Social Media,No,,
ORD100730,2024-09-04,2024-09-13,P1117,Fashion,Supplier D,172.29,3,South,Kolkata,Email,Yes,2024-09-18,No Longer Needed
ORD100731,2024-10-04,2024-10-08,P1163,Fashion,Supplier A,232.0,4,East,Delhi,Ads,No,,
ORD100732,2024-12-21,2024-12-30,P1146,Home,Supplier A,794.67,4,North,Chennai,Organic,No,,
ORD100733,2024-04-07,2024-04-10,P1019,Fashion,Supplier B,376.64,4,North,Mumbai,Organic,No,,
ORD100734,2024-01-25,2024-01-28,P1184,Home,Supplier A,720.28,1,South,Mumbai,Social Media,No,,
ORD100735,2024-10-10,2024-10-12,P1145,Electronics,Supplier C,597.6,1,South,Bangalore,Ads,No,,
ORD100736,2024-10-27,2024-11-01,P1046,Beauty,Supplier D,828.63,4,East,Chennai,Organic,No,,
ORD100737,2024-03-08,2024-03-10,P1048,Beauty,Supplier A,1122.84,2,North,Mumbai,Email,No,,
ORD100738,2024-01-07,2024-01-16,P1013,Sports,Supplier A,1076.08,3,West,Kolkata,Social Media,Yes,2024-01-25,Size Issue
ORD100739,2024-10-31,2024-11-08,P1142,Fashion,Supplier C,786.64,3,South,Mumbai,Email,No,,
ORD100740,2024-05-16,2024-05-20,P1158,Sports,Supplier D,1235.37,1,East,Mumbai,Social Media,No,,
ORD100741,2024-06-12,2024-06-18,P1000,Electronics,Supplier D,651.98,3,North,Mumbai,Organic,Yes,2024-06-20,Not as Described
ORD100742,2024-03-23,2024-04-01,P1116,Beauty,Supplier B,1346.1,2,North,Bangalore,Social Media,Yes,2024-04-12,No Longer Needed
ORD100743,2024-05-17,2024-05-23,P1053,Electronics,Supplier B,116.21,3,South,Mumbai,Ads,Yes,2024-05-25,Wrong Item
ORD100744,2024-03-13,2024-03-16,P1117,Electronics,Supplier D,1432.44,1,East,Mumbai,Email,No,,
ORD100745,2024-08-24,2024-08-30,P1002,Fashion,Supplier C,985.49,1,West,Bangalore,Ads,No,,
ORD100746,2024-02-15,2024-02-21,P1143,Electronics,Supplier C,576.31,2,South,Hyderabad,Email,Yes,2024-03-04,Size Issue
ORD100747,2024-04-15,2024-04-23,P1184,Beauty,Supplier B,303.76,2,East,Chennai,Email,No,,
ORD100748,2024-10-14,2024-10-20,P1011,Sports,Supplier A,723.98,3,North,Hyderabad,Social Media,No,,
ORD100749,2024-09-18,2024-09-27,P1073,Beauty,Supplier C,299.89,3,West,Delhi,Organic,No,,
ORD100750,2024-06-24,2024-06-28,P1015,Fashion,Supplier A,257.83,1,East,Bangalore,Organic,Yes,2024-07-04,Damaged
ORD100751,2024-06-14,2024-06-20,P1199,Beauty,Supplier C,929.85,2,West,Bangalore,Ads,Yes,2024-06-26,Not as Described
ORD100752,2024-05-24,2024-05-31,P1101,Home,Supplier D,789.4,2,East,Mumbai,Social Media,No,,
ORD100753,2024-11-25,2024-12-01,P1151,Sports,Supplier B,1008.44,2,East,Mumbai,Organic,No,,
ORD100754,2024-10-09,2024-10-15,P1155,Home,Supplier A,1395.11,3,East,Delhi,Email,No,,
ORD100755,2024-02-23,2024-02-25,P1116,Home,Supplier A,803.07,2,East,Mumbai,Email,No,,
ORD100756,2024-06-26,2024-06-30,P1007,Fashion,Supplier D,875.59,1,West,Kolkata,Social Media,No,,
ORD100757,2024-08-31,2024-09-09,P1121,Electronics,Supplier C,143.54,1,South,Mumbai,Ads,No,,
ORD100758,2024-12-06,2024-12-09,P1091,Home,Supplier A,1079.28,3,West,Mumbai,Social Media,No,,
ORD100759,2024-05-06,2024-05-08,P1163,Beauty,Supplier C,605.86,4,East,Kolkata,Ads,No,,
ORD100760,2024-09-27,2024-10-06,P1089,Electronics,Supplier D,1465.32,3,West,Delhi,Social Media,No,,
ORD100761,2024-05-11,2024-05-16,P1135,Beauty,Supplier B,1236.53,4,West,Kolkata,Email,Yes,2024-05-27,Late Delivery
ORD100762,2024-04-02,2024-04-06,P1185,Beauty,Supplier A,788.5,2,West,Bangalore,Social Media,No,,
ORD100763,2024-03-13,2024-03-20,P1059,Electronics,Supplier C,193.6,3,East,Kolkata,Organic,No,,
ORD100764,2024-09-04,2024-09-08,P1177,Electronics,Supplier A,1290.53,1,West,Chennai,Organic,No,,
ORD100765,2024-12-13,2024-12-18,P1027,Beauty,Supplier C,1201.67,2,North,Bangalore,Social Media,No,,
ORD100766,2024-09-29,2024-10-04,P1100,Fashion,Supplier C,285.03,1,East,Mumbai,Ads,No,,
ORD100767,2024-02-12,2024-02-17,P1040,Sports,Supplier C,449.96,2,West,Bangalore,Ads,Yes,2024-02-28,Not as Described
ORD100768,2024-02-10,2024-02-18,P1191,Sports,Supplier D,1192.18,3,North,Delhi,Email,No,,
ORD100769,2024-06-18,2024-06-21,P1154,Fashion,Supplier B,285.99,4,West,Delhi,Email,No,,
ORD100770,2024-07-30,2024-08-05,P1190,Electronics,Supplier A,1377.45,2,South,Kolkata,Ads,No,,
ORD100771,2024-06-16,2024-06-20,P1144,Beauty,Supplier B,642.55,4,West,Bangalore,Social Media,No,,
ORD100772,2024-02-08,2024-02-17,P1160,Sports,Supplier C,139.69,2,West,Mumbai,Email,No,,
ORD100773,2024-09-01,2024-09-09,P1156,Beauty,Supplier C,1225.47,1,South,Delhi,Ads,Yes,2024-09-17,No Longer Needed
ORD100774,2024-05-30,2024-06-08,P1140,Fashion,Supplier B,566.53,1,East,Hyderabad,Ads,No,,
ORD100775,2024-04-20,2024-04-26,P1045,Beauty,Supplier B,794.48,2,South,Mumbai,Social Media,Yes,2024-05-08,Wrong Item
ORD100776,2024-02-16,2024-02-22,P1034,Fashion,Supplier A,177.33,4,East,Hyderabad,Organic,No,,
ORD100777,2024-03-03,2024-03-10,P1133,Electronics,Supplier C,13.85,3,South,Chennai,Ads,No,,
ORD100778,2024-08-12,2024-08-17,P1081,Fashion,Supplier B,960.6,3,West,Hyderabad,Email,No,,
ORD100779,2024-03-09,2024-03-12,P1114,Fashion,Supplier D,777.61,1,West,Delhi,Social Media,No,,
ORD100780,2024-10-25,2024-11-01,P1196,Sports,Supplier C,894.37,3,East,Kolkata,Social Media,No,,
ORD100781,2024-10-16,2024-10-18,P1046,Beauty,Supplier C,1192.68,1,East,Chennai,Social Media,No,,
ORD100782,2024-10-22,2024-10-30,P1152,Sports,Supplier A,973.44,3,North,Bangalore,Organic,No,,
ORD100783,2024-07-21,2024-07-29,P1193,Home,Supplier D,270.41,2,North,Mumbai,Organic,No,,
ORD100784,2024-03-01,2024-03-04,P1009,Fashion,Supplier A,547.55,1,West,Delhi,Email,No,,
ORD100785,2024-11-13,2024-11-19,P1055,Home,Supplier D,1359.78,1,West,Chennai,Email,No,,
ORD100786,2024-11-09,2024-11-18,P1029,Sports,Supplier A,1157.22,2,North,Chennai,Social Media,Yes,2024-12-01,Not as Described
ORD100787,2024-06-09,2024-06-17,P1108,Beauty,Supplier D,839.39,1,North,Delhi,Email,No,,
ORD100788,2024-11-26,2024-11-29,P1004,Sports,Supplier D,390.91,3,East,Bangalore,Ads,No,,
ORD100789,2024-01-16,2024-01-24,P1118,Beauty,Supplier D,460.07,3,South,Bangalore,Organic,No,,
ORD100790,2024-12-03,2024-12-11,P1032,Beauty,Supplier B,1100.62,1,East,Kolkata,Social Media,Yes,2024-12-22,Late Delivery
ORD100791,2024-04-03,2024-04-08,P1117,Electronics,Supplier C,1278.25,3,North,Hyderabad,Social Media,No,,
ORD100792,2024-10-30,2024-11-01,P1064,Fashion,Supplier D,1010.42,4,West,Bangalore,Ads,No,,
ORD100793,2024-05-17,2024-05-22,P1145,Sports,Supplier B,1216.2,1,North,Kolkata,Ads,No,,
ORD100794,2024-12-03,2024-12-05,P1176,Beauty,Supplier B,1152.32,2,West,Hyderabad,Ads,No,,
ORD100795,2024-02-07,2024-02-15,P1010,Sports,Supplier A,233.06,4,West,Chennai,Ads,No,,
ORD100796,2024-05-06,2024-05-13,P1084,Sports,Supplier C,641.68,1,West,Delhi,Social Media,No,,
ORD100797,2024-10-01,2024-10-10,P1025,Beauty,Supplier C,237.95,2,West,Bangalore,Organic,Yes,2024-10-24,Damaged
ORD100798,2024-06-12,2024-06-18,P1062,Home,Supplier A,360.5,3,South,Kolkata,Organic,No,,
ORD100799,2024-11-14,2024-11-22,P1085,Fashion,Supplier C,1305.2,2,North,Chennai,Ads,No,,
ORD100800,2024-03-17,2024-03-19,P1058,Fashion,Supplier A,714.61,4,East,Bangalore,Email,Yes,2024-03-21,Size Issue
ORD100801,2024-06-22,2024-06-24,P1026,Electronics,Supplier B,807.68,3,West,Mumbai,Social Media,No,,
ORD100802,2024-12-23,2024-12-25,P1176,Electronics,Supplier B,275.88,1,West,Chennai,Organic,No,,
ORD100803,2024-11-16,2024-11-24,P1160,Electronics,Supplier D,475.28,3,East,Bangalore,Ads,No,,
ORD100804,2024-03-31,2024-04-03,P1097,Fashion,Supplier A,353.07,1,East,Chennai,Email,No,,
ORD100805,2024-08-25,2024-09-01,P1104,Home,Supplier B,317.22,1,West,Delhi,Email,No,,
ORD100806,2024-09-20,2024-09-23,P1098,Fashion,Supplier B,960.56,2,East,Delhi,Ads,Yes,2024-10-02,Wrong Item
ORD100807,2024-06-27,2024-07-03,P1128,Fashion,Supplier A,392.76,2,East,Delhi,Social Media,Yes,2024-07-05,Late Delivery
ORD100808,2024-07-27,2024-08-04,P1148,Fashion,Supplier B,951.7,2,South,Hyderabad,Organic,No,,
ORD100809,2024-03-13,2024-03-15,P1054,Fashion,Supplier C,97.1,4,East,Mumbai,Email,Yes,2024-03-28,No Longer Needed
ORD100810,2024-04-16,2024-04-23,P1005,Home,Supplier B,221.24,4,North,Delhi,Organic,No,,
ORD100811,2024-12-10,2024-12-17,P1196,Electronics,Supplier A,419.06,2,North,Mumbai,Organic,No,,
ORD100812,2024-10-21,2024-10-25,P1094,Sports,Supplier C,899.6,4,North,Delhi,Email,Yes,2024-10-26,No Longer Needed
ORD100813,2024-10-10,2024-10-16,P1132,Electronics,Supplier C,1017.0,3,West,Hyderabad,Ads,No,,
ORD100814,2024-12-18,2024-12-27,P1101,Electronics,Supplier B,669.65,3,North,Chennai,Email,No,,
ORD100815,2024-06-30,2024-07-09,P1002,Sports,Supplier D,674.23,4,South,Bangalore,Email,No,,
ORD100816,2024-02-06,2024-02-13,P1180,Fashion,Supplier C,1089.53,4,North,Bangalore,Social Media,No,,
ORD100817,2024-05-16,2024-05-24,P1022,Home,Supplier A,33.57,3,West,Delhi,Organic,No,,
ORD100818,2024-12-03,2024-12-05,P1052,Home,Supplier D,518.22,1,South,Bangalore,Ads,No,,
ORD100819,2024-02-25,2024-02-27,P1164,Electronics,Supplier D,1229.87,3,North,Delhi,Organic,Yes,2024-03-08,No Longer Needed
ORD100820,2024-07-05,2024-07-12,P1082,Sports,Supplier C,908.8,3,South,Delhi,Email,No,,
ORD100821,2024-12-06,2024-12-09,P1144,Beauty,Supplier B,512.47,4,South,Kolkata,Ads,No,,
ORD100822,2024-09-14,2024-09-20,P1084,Fashion,Supplier D,1359.23,3,West,Kolkata,Ads,Yes,2024-09-22,Wrong Item
ORD100823,2024-02-27,2024-02-29,P1077,Electronics,Supplier B,1161.21,4,West,Kolkata,Ads,No,,
ORD100824,2024-12-28,2025-01-04,P1109,Home,Supplier C,404.69,4,South,Mumbai,Ads,Yes,2025-01-16,Not as Described
ORD100825,2024-05-02,2024-05-04,P1000,Sports,Supplier A,971.48,2,North,Kolkata,Social Media,No,,
ORD100826,2024-07-06,2024-07-15,P1050,Sports,Supplier D,897.67,3,West,Delhi,Ads,No,,
ORD100827,2024-08-17,2024-08-24,P1172,Electronics,Supplier A,607.77,1,South,Hyderabad,Email,No,,
ORD100828,2024-06-16,2024-06-22,P1003,Beauty,Supplier B,556.76,2,East,Hyderabad,Social Media,Yes,2024-06-29,Wrong Item
ORD100829,2024-04-23,2024-04-30,P1189,Home,Supplier B,521.91,4,East,Chennai,Email,No,,
ORD100830,2024-09-08,2024-09-12,P1192,Electronics,Supplier A,929.56,4,West,Kolkata,Email,No,,
ORD100831,2024-04-16,2024-04-23,P1112,Beauty,Supplier C,669.19,1,North,Hyderabad,Organic,No,,
ORD100832,2024-02-06,2024-02-13,P1031,Sports,Supplier C,1249.48,4,East,Kolkata,Ads,No,,
ORD100833,2024-11-30,2024-12-08,P1033,Fashion,Supplier D,1007.71,3,East,Chennai,Ads,Yes,2024-12-16,No Longer Needed
ORD100834,2024-04-01,2024-04-10,P1091,Home,Supplier D,114.2,2,East,Hyderabad,Email,No,,
ORD100835,2024-01-18,2024-01-24,P1094,Home,Supplier C,963.85,4,North,Delhi,Ads,No,,
ORD100836,2024-12-19,2024-12-27,P1071,Beauty,Supplier C,414.01,4,North,Mumbai,Social Media,No,,
ORD100837,2024-03-03,2024-03-10,P1038,Electronics,Supplier A,893.29,1,West,Kolkata,Organic,Yes,2024-03-15,Late Delivery
ORD100838,2024-05-29,2024-06-04,P1153,Sports,Supplier B,1023.4,3,West,Hyderabad,Ads,Yes,2024-06-10,Size Issue
ORD100839,2024-05-18,2024-05-22,P1161,Beauty,Supplier B,353.94,4,East,Hyderabad,Ads,No,,
ORD100840,2024-07-04,2024-07-10,P1181,Fashion,Supplier D,690.72,1,North,Chennai,Social Media,No,,
ORD100841,2024-07-03,2024-07-05,P1117,Fashion,Supplier C,293.58,4,South,Delhi,Organic,No,,
ORD100842,2024-07-23,2024-07-31,P1002,Fashion,Supplier A,87.98,1,East,Bangalore,Social Media,No,,
ORD100843,2024-09-16,2024-09-22,P1122,Beauty,Supplier D,573.93,1,West,Hyderabad,Email,No,,
ORD100844,2024-08-01,2024-08-10,P1049,Sports,Supplier A,550.79,3,North,Mumbai,Email,No,,
ORD100845,2024-09-12,2024-09-16,P1011,Home,Supplier C,1493.27,4,West,Chennai,Ads,No,,
ORD100846,2024-05-14,2024-05-19,P1192,Electronics,Supplier C,675.07,3,West,Hyderabad,Organic,No,,
ORD100847,2024-03-01,2024-03-08,P1053,Home,Supplier C,507.02,1,North,Hyderabad,Email,No,,
ORD100848,2024-12-28,2025-01-03,P1132,Sports,Supplier B,874.91,2,East,Chennai,Social Media,No,,
ORD100849,2024-11-05,2024-11-12,P1056,Home,Supplier C,142.26,4,North,Chennai,Email,No,,
ORD100850,2024-03-28,2024-03-31,P1144,Beauty,Supplier D,1442.88,2,East,Kolkata,Email,Yes,2024-04-12,Size Issue
ORD100851,2024-11-19,2024-11-21,P1111,Fashion,Supplier B,956.09,4,West,Hyderabad,Social Media,No,,
ORD100852,2024-07-25,2024-08-02,P1046,Sports,Supplier A,1134.71,3,North,Bangalore,Ads,No,,
ORD100853,2024-05-08,2024-05-10,P1150,Sports,Supplier D,264.01,3,South,Mumbai,Organic,No,,
ORD100854,2024-11-06,2024-11-09,P1084,Home,Supplier D,620.12,3,East,Delhi,Ads,No,,
ORD100855,2024-01-03,2024-01-06,P1141,Beauty,Supplier A,639.81,3,South,Delhi,Social Media,No,,
ORD100856,2024-08-29,2024-09-06,P1065,Home,Supplier B,1234.49,3,East,Bangalore,Email,No,,
ORD100857,2024-04-30,2024-05-06,P1074,Home,Supplier D,11.84,2,North,Chennai,Organic,No,,
ORD100858,2024-04-11,2024-04-14,P1178,Sports,Supplier D,458.27,3,South,Chennai,Ads,No,,
ORD100859,2024-02-07,2024-02-12,P1102,Home,Supplier D,1472.04,1,North,Chennai,Social Media,No,,
ORD100860,2024-12-06,2024-12-13,P1165,Fashion,Supplier B,717.58,1,East,Hyderabad,Email,No,,
ORD100861,2024-05-12,2024-05-19,P1191,Home,Supplier B,579.96,2,East,Chennai,Email,No,,
ORD100862,2024-07-20,2024-07-24,P1037,Fashion,Supplier B,188.55,4,East,Chennai,Ads,No,,
ORD100863,2024-12-13,2024-12-22,P1049,Sports,Supplier D,1461.51,1,East,Hyderabad,Social Media,No,,
ORD100864,2024-01-21,2024-01-24,P1097,Beauty,Supplier C,39.84,4,West,Hyderabad,Email,Yes,2024-01-25,Wrong Item
ORD100865,2024-08-29,2024-09-01,P1081,Fashion,Supplier A,1108.4,2,East,Bangalore,Email,Yes,2024-09-07,No Longer Needed
ORD100866,2024-04-18,2024-04-23,P1029,Beauty,Supplier C,1155.21,4,South,Kolkata,Organic,Yes,2024-05-05,Damaged
ORD100867,2024-10-29,2024-10-31,P1078,Beauty,Supplier B,373.05,4,East,Hyderabad,Email,No,,
ORD100868,2024-03-24,2024-03-26,P1090,Fashion,Supplier D,1010.62,4,North,Mumbai,Ads,Yes,2024-04-03,Wrong Item
ORD100869,2024-03-23,2024-03-30,P1178,Sports,Supplier D,148.46,4,West,Chennai,Social Media,No,,
ORD100870,2024-10-17,2024-10-24,P1190,Electronics,Supplier C,393.0,2,South,Kolkata,Social Media,No,,
ORD100871,2024-03-09,2024-03-15,P1051,Beauty,Supplier C,1183.97,1,West,Delhi,Organic,Yes,2024-03-28,No Longer Needed
ORD100872,2024-05-08,2024-05-16,P1165,Beauty,Supplier A,1298.38,3,West,Bangalore,Social Media,No,,
ORD100873,2024-07-14,2024-07-23,P1078,Sports,Supplier D,916.64,4,West,Kolkata,Ads,Yes,2024-07-26,Not as Described
ORD100874,2024-05-19,2024-05-24,P1029,Sports,Supplier C,765.19,1,North,Hyderabad,Email,No,,
ORD100875,2024-10-09,2024-10-17,P1105,Home,Supplier A,247.36,1,West,Chennai,Organic,No,,
ORD100876,2024-11-07,2024-11-15,P1050,Sports,Supplier B,104.03,2,West,Chennai,Social Media,No,,
ORD100877,2024-08-21,2024-08-25,P1080,Beauty,Supplier C,185.3,1,East,Chennai,Organic,No,,
ORD100878,2024-01-23,2024-01-31,P1132,Fashion,Supplier B,348.76,2,North,Kolkata,Organic,No,,
ORD100879,2024-06-01,2024-06-05,P1028,Electronics,Supplier A,519.1,4,South,Chennai,Social Media,No,,
ORD100880,2024-10-03,2024-10-11,P1131,Home,Supplier B,577.56,4,South,Hyderabad,Organic,Yes,2024-10-22,Size Issue
ORD100881,2024-03-01,2024-03-06,P1137,Fashion,Supplier D,526.02,3,South,Kolkata,Social Media,Yes,2024-03-07,Size Issue
ORD100882,2024-11-14,2024-11-18,P1183,Electronics,Supplier D,366.19,3,North,Chennai,Ads,No,,
ORD100883,2024-02-21,2024-02-23,P1144,Electronics,Supplier B,769.49,3,South,Delhi,Social Media,No,,
ORD100884,2024-12-09,2024-12-13,P1073,Electronics,Supplier D,1239.68,1,North,Delhi,Email,No,,
ORD100885,2024-06-01,2024-06-05,P1016,Fashion,Supplier A,426.76,4,East,Mumbai,Social Media,Yes,2024-06-16,Size Issue
ORD100886,2024-08-24,2024-08-29,P1083,Home,Supplier D,1414.16,2,East,Chennai,Email,No,,
ORD100887,2024-11-06,2024-11-11,P1068,Home,Supplier B,1311.27,3,North,Chennai,Organic,No,,
ORD100888,2024-10-28,2024-11-01,P1033,Electronics,Supplier B,251.03,2,South,Kolkata,Social Media,No,,
ORD100889,2024-02-01,2024-02-10,P1005,Fashion,Supplier B,1181.55,2,North,Kolkata,Email,No,,
ORD100890,2024-02-24,2024-02-27,P1052,Electronics,Supplier C,866.14,3,North,Chennai,Social Media,No,,
ORD100891,2024-12-17,2024-12-26,P1193,Sports,Supplier B,854.2,4,West,Mumbai,Social Media,No,,
ORD100892,2024-02-05,2024-02-10,P1125,Home,Supplier A,592.65,3,North,Chennai,Social Media,No,,
ORD100893,2024-04-19,2024-04-28,P1042,Beauty,Supplier D,756.72,2,West,Hyderabad,Ads,No,,
ORD100894,2024-06-25,2024-07-04,P1114,Electronics,Supplier D,601.8,3,East,Kolkata,Email,No,,
ORD100895,2024-12-27,2025-01-02,P1110,Sports,Supplier C,814.2,2,West,Chennai,Ads,No,,
ORD100896,2024-11-09,2024-11-15,P1150,Home,Supplier C,945.65,2,North,Kolkata,Ads,No,,
ORD100897,2024-10-21,2024-10-23,P1182,Fashion,Supplier A,1014.71,3,East,Chennai,Email,No,,
ORD100898,2024-12-01,2024-12-09,P1079,Home,Supplier B,803.4,1,West,Bangalore,Social Media,No,,
ORD100899,2024-04-06,2024-04-10,P1094,Fashion,Supplier C,1084.92,3,North,Kolkata,Ads,No,,
ORD100900,2024-07-31,2024-08-03,P1117,Fashion,Supplier D,220.5,1,East,Mumbai,Ads,No,,
ORD100901,2024-11-12,2024-11-14,P1143,Electronics,Supplier C,325.85,2,West,Bangalore,Ads,No,,
ORD100902,2024-05-16,2024-05-20,P1007,Electronics,Supplier C,1229.92,2,North,Hyderabad,Social Media,No,,
ORD100903,2024-01-06,2024-01-15,P1131,Home,Supplier B,490.57,1,North,Chennai,Ads,No,,
ORD100904,2024-04-18,2024-04-23,P1103,Sports,Supplier C,44.11,2,South,Hyderabad,Organic,No,,
ORD100905,2024-02-04,2024-02-10,P1131,Home,Supplier A,239.15,1,South,Kolkata,Email,No,,
ORD100906,2024-02-08,2024-02-15,P1183,Beauty,Supplier D,343.19,1,West,Bangalore,Organic,No,,
ORD100907,2024-05-29,2024-06-01,P1024,Fashion,Supplier B,1436.41,2,West,Hyderabad,Social Media,No,,
ORD100908,2024-04-27,2024-05-06,P1194,Fashion,Supplier D,863.83,4,West,Mumbai,Ads,No,,
ORD100909,2024-09-17,2024-09-24,P1095,Electronics,Supplier A,1399.77,1,North,Kolkata,Email,No,,
ORD100910,2024-03-27,2024-04-02,P1194,Sports,Supplier A,866.99,3,West,Bangalore,Ads,No,,
ORD100911,2024-03-16,2024-03-25,P1154,Electronics,Supplier C,724.24,3,North,Hyderabad,Social Media,No,,
ORD100912,2024-11-08,2024-11-16,P1092,Beauty,Supplier C,477.45,2,West,Bangalore,Email,No,,
ORD100913,2024-08-01,2024-08-09,P1159,Home,Supplier C,913.49,4,North,Bangalore,Organic,No,,
ORD100914,2024-10-11,2024-10-18,P1177,Home,Supplier D,217.41,2,North,Hyderabad,Email,No,,
ORD100915,2024-08-26,2024-08-31,P1060,Sports,Supplier A,1348.41,4,South,Delhi,Ads,No,,
ORD100916,2024-06-13,2024-06-22,P1121,Electronics,Supplier B,1245.71,1,East,Chennai,Email,Yes,2024-06-26,Damaged
ORD100917,2024-03-27,2024-03-31,P1050,Electronics,Supplier C,483.12,1,North,Kolkata,Social Media,No,,
ORD100918,2024-05-20,2024-05-29,P1146,Beauty,Supplier D,1429.67,1,West,Kolkata,Social Media,No,,
ORD100919,2024-06-08,2024-06-13,P1020,Home,Supplier C,1239.55,1,South,Kolkata,Email,No,,
ORD100920,2024-02-15,2024-02-24,P1004,Electronics,Supplier A,1002.8,3,West,Bangalore,Social Media,Yes,2024-02-25,No Longer Needed
ORD100921,2024-04-21,2024-04-28,P1091,Sports,Supplier B,191.43,3,West,Hyderabad,Social Media,No,,
ORD100922,2024-02-14,2024-02-19,P1169,Home,Supplier A,722.57,2,North,Chennai,Social Media,No,,
ORD100923,2024-09-03,2024-09-09,P1060,Beauty,Supplier D,764.1,4,North,Mumbai,Organic,No,,
ORD100924,2024-04-13,2024-04-16,P1021,Sports,Supplier C,356.5,1,East,Kolkata,Ads,No,,
ORD100925,2024-03-25,2024-03-30,P1148,Fashion,Supplier A,129.15,1,North,Hyderabad,Social Media,Yes,2024-04-13,No Longer Needed
ORD100926,2024-05-13,2024-05-22,P1069,Beauty,Supplier D,1167.32,4,North,Chennai,Email,No,,
ORD100927,2024-04-17,2024-04-23,P1000,Sports,Supplier C,191.83,4,East,Chennai,Social Media,Yes,2024-05-01,No Longer Needed
ORD100928,2024-01-18,2024-01-21,P1132,Electronics,Supplier B,895.49,2,West,Delhi,Organic,No,,
ORD100929,2024-04-03,2024-04-11,P1011,Fashion,Supplier A,1405.31,4,East,Hyderabad,Email,No,,
ORD100930,2024-05-29,2024-06-02,P1089,Beauty,Supplier C,1315.4,1,East,Kolkata,Ads,No,,
ORD100931,2024-09-02,2024-09-09,P1045,Electronics,Supplier C,423.85,1,East,Bangalore,Email,Yes,2024-09-14,No Longer Needed
ORD100932,2024-10-15,2024-10-24,P1033,Fashion,Supplier C,1278.66,1,South,Chennai,Email,Yes,2024-10-25,Damaged
